GEO_ID,state,county,geo11,year,Median Annual Household Income,Median Monthly Housing Costs,Median Value for Owner Occupied Housing Units,Percent White Collar,Percent College Graduate
1400000US17031561000,Illinois,Cook County,17031561000,2017,84863,1481,237600,0.392539356605065,0.44222610431744447
1400000US17031640100,Illinois,Cook County,17031640100,2017,57045,1105,182900,0.2177121771217712,0.26501766784452296
1400000US17031630500,Illinois,Cook County,17031630500,2017,44063,902,124800,0.09332425068119891,0.08110391439031259
1400000US17031611100,Illinois,Cook County,17031611100,2017,24972,700,111400,0.0325,0.0581570996978852
1400000US17031611400,Illinois,Cook County,17031611400,2017,35016,749,125700,0.08301008533747091,0.08377518557794274
1400000US17031640600,Illinois,Cook County,17031640600,2017,42274,971,190600,0.21494845360824744,0.1826530612244898
1400000US17031650400,Illinois,Cook County,17031650400,2017,49135,1167,159500,0.12210371460095623,0.12333825701624815
1400000US17031660500,Illinois,Cook County,17031660500,2017,40000,844,152200,0.08772903942254304,0.10412722453616055
1400000US17031661100,Illinois,Cook County,17031661100,2017,46050,1209,134700,0.10402219140083217,0.14952551936393949
1400000US17031670600,Illinois,Cook County,17031670600,2017,14848,632,81400,0.10194174757281553,0.12010113780025285
1400000US17031690500,Illinois,Cook County,17031690500,2017,31923,908,112900,0.2980132450331126,0.2376237623762376
1400000US17031691000,Illinois,Cook County,17031691000,2017,49297,1036,151400,0.32851063829787236,0.3772298006295908
1400000US17031710400,Illinois,Cook County,17031710400,2017,35581,964,119800,0.22664359861591696,0.1768893756845564
1400000US17031740400,Illinois,Cook County,17031740400,2017,82128,1306,232900,0.28408163265306124,0.43988902589395806
1400000US17031770800,Illinois,Cook County,17031770800,2017,60017,1132,177100,0.2014218009478673,0.2662192393736018
1400000US17031800800,Illinois,Cook County,17031800800,2017,88534,1482,433300,0.4648888888888889,0.7788404064554693
1400000US17031081000,Illinois,Cook County,17031081000,2017,51905,1239,413600,0.5687700534759358,0.6115544760582928
1400000US17031030400,Illinois,Cook County,17031030400,2017,45850,1070,310800,0.5203562340966921,0.597340930674264
1400000US17031030900,Illinois,Cook County,17031030900,2017,88000,1450,392200,0.6549019607843137,0.659832953682612
1400000US17031031900,Illinois,Cook County,17031031900,2017,61211,1251,314500,0.5669291338582677,0.7367396593673966
1400000US17031050200,Illinois,Cook County,17031050200,2017,74375,1677,537900,0.6056187766714083,0.6307528598031391
1400000US17031802801,Illinois,Cook County,17031802801,2017,92760,1381,333500,0.4913644214162349,0.5819548872180451
1400000US17031803100,Illinois,Cook County,17031803100,2017,115395,1974,359700,0.571858087793145,0.643621766280107
1400000US17031801607,Illinois,Cook County,17031801607,2017,83177,1594,527600,0.5298592620768353,0.7072203120867495
1400000US17031802100,Illinois,Cook County,17031802100,2017,148594,2075,578600,0.6666666666666666,0.7981524249422632
1400000US17031803607,Illinois,Cook County,17031803607,2017,105568,1753,274400,0.5496569158540989,0.635297402960067
1400000US17031804606,Illinois,Cook County,17031804606,2017,100192,1755,327400,0.43924277308774623,0.4596016535137166
1400000US17031804705,Illinois,Cook County,17031804705,2017,60134,1192,174000,0.35444191343963555,0.5282229965156794
1400000US17031804710,Illinois,Cook County,17031804710,2017,74615,1330,225200,0.3671578947368421,0.5361687876758205
1400000US17031804711,Illinois,Cook County,17031804711,2017,69082,1268,172300,0.38545368396114665,0.5396304610602659
1400000US17031805106,Illinois,Cook County,17031805106,2017,73300,1194,189100,0.44540853217642806,0.581081081081081
1400000US17031805109,Illinois,Cook County,17031805109,2017,81029,1441,356700,0.4475865431496831,0.5228013029315961
1400000US17031805002,Illinois,Cook County,17031805002,2017,50409,994,224100,0.3148578061520604,0.4532841968350314
1400000US17031804803,Illinois,Cook County,17031804803,2017,73942,1428,323100,0.4178614097968937,0.5276699029126214
1400000US17031804808,Illinois,Cook County,17031804808,2017,98810,1662,271500,0.3253689388615601,0.4776668418286915
1400000US17031804902,Illinois,Cook County,17031804902,2017,82292,1587,297200,0.46449359720605354,0.5380421313506816
1400000US17031805112,Illinois,Cook County,17031805112,2017,56222,1148,264500,0.3214053350683149,0.3814814814814815
1400000US17031805502,Illinois,Cook County,17031805502,2017,129083,1779,541200,0.6402298850574712,0.7510342233922527
1400000US17031805801,Illinois,Cook County,17031805801,2017,92656,1527,359000,0.4995850622406639,0.5435754189944134
1400000US17031440202,Illinois,Cook County,17031440202,2017,35242,833,154800,0.3013182674199623,0.43787455053935276
1400000US17031440102,Illinois,Cook County,17031440102,2017,25116,859,116300,0.24119601328903653,0.22787938704893723
1400000US17031831100,Illinois,Cook County,17031831100,2017,56328,1138,313100,0.29566948730711795,0.3558371040723982
1400000US17031831700,Illinois,Cook County,17031831700,2017,57727,1230,244700,0.3112033195020747,0.4182288299935359
1400000US17031430102,Illinois,Cook County,17031430102,2017,22725,762,126000,0.3213751868460389,0.39243697478991596
1400000US17031191302,Illinois,Cook County,17031191302,2017,43403,1230,207200,0.1710821733273462,0.11845906902086677
1400000US17031824113,Illinois,Cook County,17031824113,2017,99338,1937,338300,0.4519604908709967,0.5327768729641694
1400000US17031824006,Illinois,Cook County,17031824006,2017,105764,1927,401500,0.3526290400385914,0.5264765784114053
1400000US17031200402,Illinois,Cook County,17031200402,2017,42135,1093,265000,0.17440156326331216,0.23510595761695322
1400000US17031191301,Illinois,Cook County,17031191301,2017,42910,1079,212900,0.10282671036460467,0.16821849782743636
1400000US17031190601,Illinois,Cook County,17031190601,2017,50781,1219,199100,0.14491593274619696,0.24474824941647216
1400000US17031190701,Illinois,Cook County,17031190701,2017,44797,1080,239600,0.14586466165413534,0.20755750273822562
1400000US17031190702,Illinois,Cook County,17031190702,2017,40761,1082,184300,0.10773710482529118,0.14354395604395603
1400000US17031190401,Illinois,Cook County,17031190401,2017,56016,1253,228600,0.20283533260632497,0.3024447949526814
1400000US17031190602,Illinois,Cook County,17031190602,2017,51986,1259,204500,0.10836024398995335,0.1586998087954111
1400000US17031770202,Illinois,Cook County,17031770202,2017,55156,1136,229100,0.4088713219148002,0.3706509539842873
1400000US17031770601,Illinois,Cook County,17031770601,2017,65579,1385,252600,0.3304130162703379,0.36977491961414793
1400000US17031770602,Illinois,Cook County,17031770602,2017,59274,960,246600,0.18671383647798742,0.2675233644859813
1400000US17031813301,Illinois,Cook County,17031813301,2017,36329,855,156100,0.09002093510118632,0.1196438508625487
1400000US17031813702,Illinois,Cook County,17031813702,2017,35577,964,121100,0.048500319081046586,0.08549471661863593
1400000US17031813302,Illinois,Cook County,17031813302,2017,45972,932,107600,0.10657734470158343,0.09514747859181731
1400000US17031834800,Illinois,Cook County,17031834800,2017,20559,714,112900,0.11052631578947368,0.14247551202137132
1400000US17031839800,Illinois,Cook County,17031839800,2017,49583,990,306300,0.47793103448275864,0.42138063279002874
1400000US17031839700,Illinois,Cook County,17031839700,2017,48800,971,273900,0.44735746982937996,0.4680983504512916
1400000US17031839900,Illinois,Cook County,17031839900,2017,50265,1119,303300,0.4308176100628931,0.4391629297458894
1400000US17031835200,Illinois,Cook County,17031835200,2017,45417,846,171000,0.13953488372093023,0.18545163868904876
1400000US17031838800,Illinois,Cook County,17031838800,2017,19155,503,133300,0.12582056892778992,0.11311475409836065
1400000US17031833900,Illinois,Cook County,17031833900,2017,32159,796,256800,0.14473684210526316,0.12157413914265636
1400000US17031836600,Illinois,Cook County,17031836600,2017,44808,1077,171300,0.2929875120076849,0.360779384035198
1400000US17031836800,Illinois,Cook County,17031836800,2017,12696,851,240600,0.1525096525096525,0.15754437869822485
1400000US17031831000,Illinois,Cook County,17031831000,2017,152794,2471,610800,0.7195046439628483,0.879127358490566
1400000US17031836700,Illinois,Cook County,17031836700,2017,24946,890,167600,0.19826652221018418,0.20952380952380953
1400000US17031832200,Illinois,Cook County,17031832200,2017,91723,1567,612300,0.6807592752372735,0.7937941869599372
1400000US17031832400,Illinois,Cook County,17031832400,2017,95547,1658,336400,0.6333870101986044,0.6788546255506608
1400000US17031770902,Illinois,Cook County,17031770902,2017,58718,1108,278400,0.3639220615964802,0.3741058655221745
1400000US17031730202,Illinois,Cook County,17031730202,2017,48564,1272,155100,0.28978622327790976,0.2637013502779984
1400000US17031660301,Illinois,Cook County,17031660301,2017,22057,789,159200,0.11387900355871886,0.073512252042007
1400000US17031660302,Illinois,Cook County,17031660302,2017,31994,909,127200,0.08321710832171084,0.12570579494799405
1400000US17031430101,Illinois,Cook County,17031430101,2017,32292,915,193800,0.14403859407305306,0.2606596942880129
1400000US17031252201,Illinois,Cook County,17031252201,2017,33295,910,96600,0.2536407766990291,0.18511627906976744
1400000US17031063302,Illinois,Cook County,17031063302,2017,74805,1476,336100,0.7248025276461295,0.88798751950078
1400000US17031070103,Illinois,Cook County,17031070103,2017,57963,1336,347800,0.7079715864246251,0.8717703349282296
1400000US17031220701,Illinois,Cook County,17031220701,2017,67415,1194,272000,0.3450920245398773,0.3896888063167673
1400000US17031834000,Illinois,Cook County,17031834000,2017,34864,1072,194500,0.24783362218370883,0.27996070726915523
1400000US17031834300,Illinois,Cook County,17031834300,2017,34140,985,168500,0.32122093023255816,0.33181818181818185
1400000US17031834200,Illinois,Cook County,17031834200,2017,33835,904,210100,0.2483927527761543,0.3924236851783744
1400000US17031834400,Illinois,Cook County,17031834400,2017,38233,1304,205600,0.4071510957324106,0.40802919708029195
1400000US17031843900,Illinois,Cook County,17031843900,2017,32750,1008,112400,0.5858585858585859,0.46106032906764166
1400000US17031836200,Illinois,Cook County,17031836200,2017,50769,1262,235000,0.5411764705882353,0.9384615384615385
1400000US17031831200,Illinois,Cook County,17031831200,2017,36190,1088,181500,0.14506437768240343,0.22993062438057482
1400000US17031831600,Illinois,Cook County,17031831600,2017,42077,1057,238100,0.2366960496245511,0.21790123456790123
1400000US17031831500,Illinois,Cook County,17031831500,2017,57847,1264,185500,0.29137653990358864,0.2775947281713344
1400000US17031220901,Illinois,Cook County,17031220901,2017,41047,1006,233300,0.22813411078717202,0.26259378349410506
1400000US17031220902,Illinois,Cook County,17031220902,2017,46574,1134,261100,0.28241683638832316,0.23049464558898522
1400000US17031200401,Illinois,Cook County,17031200401,2017,38309,989,224600,0.14514145141451415,0.1232638888888889
1400000US17031160501,Illinois,Cook County,17031160501,2017,56477,1217,280600,0.254182156133829,0.3867362146050671
1400000US17031804509,Illinois,Cook County,17031804509,2017,82804,1455,164500,0.21746880570409982,0.250499001996008
1400000US17031804510,Illinois,Cook County,17031804510,2017,58594,1412,167600,0.11497584541062802,0.1309782608695652
1400000US17031804406,Illinois,Cook County,17031804406,2017,58939,1325,155300,0.2634535777646363,0.2985325956218427
1400000US17031804309,Illinois,Cook County,17031804309,2017,86328,1541,165900,0.25,0.2765957446808511
1400000US17031804404,Illinois,Cook County,17031804404,2017,65688,1427,165800,0.1801292407108239,0.2679012345679012
1400000US17031804507,Illinois,Cook County,17031804507,2017,94543,1824,239000,0.4820292856086378,0.5583744948361024
1400000US17031804403,Illinois,Cook County,17031804403,2017,78799,1393,226300,0.4324721080446271,0.42138630600169064
1400000US17031804310,Illinois,Cook County,17031804310,2017,100000,1510,219800,0.4454456415279138,0.47144372064838663
1400000US17031823806,Illinois,Cook County,17031823806,2017,52434,887,153000,0.2431266846361186,0.2645631067961165
1400000US17031824005,Illinois,Cook County,17031824005,2017,100028,1652,335800,0.4298969072164949,0.5295207836907598
1400000US17031824003,Illinois,Cook County,17031824003,2017,90711,1424,336900,0.4683800173260179,0.5039170506912443
1400000US17031824004,Illinois,Cook County,17031824004,2017,69732,1418,359100,0.5119453924914675,0.3326829268292683
1400000US17031824114,Illinois,Cook County,17031824114,2017,103423,1781,330800,0.5322400298173686,0.5759631036353771
1400000US17031824116,Illinois,Cook County,17031824116,2017,57554,1198,216100,0.3620178041543027,0.4403470715835141
1400000US17031020601,Illinois,Cook County,17031020601,2017,39282,1202,302700,0.33452522844656335,0.4406823468596537
1400000US17031020302,Illinois,Cook County,17031020302,2017,69861,1200,323000,0.47373029772329245,0.6094955489614243
1400000US17031020602,Illinois,Cook County,17031020602,2017,50048,1173,329000,0.3046757164404223,0.48514851485148514
1400000US17031020902,Illinois,Cook County,17031020902,2017,36660,875,92800,0.31965552178318135,0.40814451928965095
1400000US17031010701,Illinois,Cook County,17031010701,2017,60798,1068,198100,0.4085106382978723,0.45636836242109174
1400000US17031030103,Illinois,Cook County,17031030103,2017,49233,987,157900,0.510808646917534,0.74921875
1400000US17031030102,Illinois,Cook County,17031030102,2017,43750,1077,172100,0.4449438202247191,0.590032154340836
1400000US17031010502,Illinois,Cook County,17031010502,2017,33721,968,217800,0.457174638487208,0.58495670995671
1400000US17031010503,Illinois,Cook County,17031010503,2017,19671,772,358500,0.4600409836065574,0.4127100073046019
1400000US17031010702,Illinois,Cook County,17031010702,2017,39604,1007,156300,0.3511398434841783,0.4797859690844233
1400000US17031837100,Illinois,Cook County,17031837100,2017,22266,940,168600,0.38205980066445183,0.27280197206244866
1400000US17031837000,Illinois,Cook County,17031837000,2017,29911,939,202000,0.3111111111111111,0.32741792369121564
1400000US17031820603,Illinois,Cook County,17031820603,2017,54977,1141,178300,0.19349962207105065,0.16466506538564185
1400000US17031831400,Illinois,Cook County,17031831400,2017,33381,979,161400,0.184377838328792,0.21357285429141717
1400000US17031831300,Illinois,Cook County,17031831300,2017,35375,1002,114200,0.1574074074074074,0.21052631578947367
1400000US17031833000,Illinois,Cook County,17031833000,2017,133571,2214,419700,0.7352185089974294,0.8535193405199747
1400000US17031820604,Illinois,Cook County,17031820604,2017,38995,928,148600,0.18289251547552055,0.1737925574030087
1400000US17031820606,Illinois,Cook County,17031820606,2017,69902,1357,218900,0.39668565510098397,0.4070699708454811
1400000US17031813701,Illinois,Cook County,17031813701,2017,40822,956,143200,0.06049382716049383,0.11257117827420061
1400000US17031813802,Illinois,Cook County,17031813802,2017,41331,856,157300,0.061251086012163336,0.1018041237113402
1400000US17031812301,Illinois,Cook County,17031812301,2017,73082,1657,178200,0.6940391829929137,0.7667876588021778
1400000US17031812801,Illinois,Cook County,17031812801,2017,63269,1148,183900,0.5616666666666666,0.6563245823389021
1400000US17031010201,Illinois,Cook County,17031010201,2017,40841,1039,150500,0.36337488015340363,0.3515103962338172
1400000US17031812802,Illinois,Cook County,17031812802,2017,61908,1188,258300,0.6787072243346007,0.7619526925012582
1400000US17031812302,Illinois,Cook County,17031812302,2017,135112,1684,419000,0.7472035794183445,0.7224806201550388
1400000US17031760801,Illinois,Cook County,17031760801,2017,55500,1097,123900,0.36976942783945344,0.5653533458411507
1400000US17031020901,Illinois,Cook County,17031020901,2017,42942,1165,188500,0.29754918881601655,0.44699599465954604
1400000US17031252102,Illinois,Cook County,17031252102,2017,39243,1028,133300,0.20501930501930501,0.2632251469460772
1400000US17031020701,Illinois,Cook County,17031020701,2017,76635,1495,364200,0.45443645083932854,0.5511038430089943
1400000US17031010501,Illinois,Cook County,17031010501,2017,31985,977,184200,0.3940746753246753,0.567696718700223
1400000US17031252101,Illinois,Cook County,17031252101,2017,21339,704,174100,0.23163841807909605,0.2826552462526767
1400000US17031252202,Illinois,Cook County,17031252202,2017,26826,864,120500,0.1335907335907336,0.1813206858810653
1400000US17031806201,Illinois,Cook County,17031806201,2017,50862,1151,183700,0.563915857605178,0.5998868138087153
1400000US17031806202,Illinois,Cook County,17031806202,2017,49276,967,191100,0.46522556390977443,0.5008156606851549
1400000US17031804716,Illinois,Cook County,17031804716,2017,90625,1648,261500,0.45671641791044776,0.5497303774715399
1400000US17031823703,Illinois,Cook County,17031823703,2017,53000,928,133400,0.2272982062780269,0.2652251537393374
1400000US17031823704,Illinois,Cook County,17031823704,2017,86482,1630,231300,0.3106280193236715,0.40851788756388413
1400000US17031823901,Illinois,Cook County,17031823901,2017,79533,1715,331600,0.46177001806140877,0.5197798417612659
1400000US17031824601,Illinois,Cook County,17031824601,2017,73235,1373,172400,0.2912801484230056,0.2748001184483269
1400000US17031824702,Illinois,Cook County,17031824702,2017,48257,1116,129600,0.17365491651205936,0.25112107623318386
1400000US17031200200,Illinois,Cook County,17031200200,2017,37346,1114,255000,0.16031434184675836,0.1639851485148515
1400000US17031221400,Illinois,Cook County,17031221400,2017,70313,1507,338400,0.523784355179704,0.5902168897092755
1400000US17031230300,Illinois,Cook County,17031230300,2017,41033,970,186000,0.23759791122715404,0.19145299145299147
1400000US17031230900,Illinois,Cook County,17031230900,2017,38611,1089,235900,0.29914529914529914,0.3466945857014658
1400000US17031231100,Illinois,Cook County,17031231100,2017,33750,910,160700,0.16353383458646617,0.14174252275682706
1400000US17031240600,Illinois,Cook County,17031240600,2017,103333,1725,409200,0.5512699905926622,0.6601941747572816
1400000US17031243400,Illinois,Cook County,17031243400,2017,87708,1784,347600,0.6199563794983642,0.6656094245582238
1400000US17031250200,Illinois,Cook County,17031250200,2017,45859,1193,176000,0.27711941659070194,0.19646125686394142
1400000US17031250700,Illinois,Cook County,17031250700,2017,31370,1047,154600,0.22829006266786034,0.23631198347107438
1400000US17031251300,Illinois,Cook County,17031251300,2017,29255,1079,136700,0.2540610786224821,0.14739884393063585
1400000US17031282700,Illinois,Cook County,17031282700,2017,67467,1410,197200,0.5593056894889104,0.438375350140056
1400000US17031031400,Illinois,Cook County,17031031400,2017,68899,1240,210600,0.6717948717948717,0.8244067796610169
1400000US17031040600,Illinois,Cook County,17031040600,2017,85745,1434,610900,0.6453455168475157,0.7924901185770751
1400000US17031817600,Illinois,Cook County,17031817600,2017,49592,1103,118400,0.16484118291347208,0.1973392461197339
1400000US17031818402,Illinois,Cook County,17031818402,2017,65329,1232,215400,0.41661649608669477,0.5368375700129254
1400000US17031320600,Illinois,Cook County,17031320600,2017,101311,1987,424800,0.7186198691255206,0.8335905349794238
1400000US17031032100,Illinois,Cook County,17031032100,2017,52335,1198,322700,0.5285319834330419,0.7038724373576309
1400000US17031810200,Illinois,Cook County,17031810200,2017,58404,1228,164700,0.44515011547344113,0.4712616265203911
1400000US17031811000,Illinois,Cook County,17031811000,2017,81563,1517,286800,0.5070921985815603,0.5255691191026064
1400000US17031320400,Illinois,Cook County,17031320400,2017,160833,2689,672400,0.6040372670807453,0.9186274509803921
1400000US17031020500,Illinois,Cook County,17031020500,2017,40090,999,120100,0.1917562724014337,0.3672585534863577
1400000US17031031800,Illinois,Cook County,17031031800,2017,69167,1259,321500,0.5964230171073095,0.7534435261707989
1400000US17031040100,Illinois,Cook County,17031040100,2017,79688,1324,366700,0.5864729913753972,0.6270783847980997
1400000US17031050300,Illinois,Cook County,17031050300,2017,79183,1483,464900,0.5701451278507257,0.6432025792584632
1400000US17031051200,Illinois,Cook County,17031051200,2017,120865,1872,768800,0.75,0.8046672428694901
1400000US17031060200,Illinois,Cook County,17031060200,2017,69650,1265,485000,0.5924082140634723,0.7711267605633803
1400000US17031061000,Illinois,Cook County,17031061000,2017,108625,2025,448100,0.6300114547537228,0.8067061143984221
1400000US17031062400,Illinois,Cook County,17031062400,2017,138977,2364,587800,0.6590198123044838,0.9297153024911032
1400000US17031070200,Illinois,Cook County,17031070200,2017,84668,1582,481300,0.6615436017373872,0.8761033017325923
1400000US17031070300,Illinois,Cook County,17031070300,2017,120139,1929,568500,0.6497937757780278,0.8982318271119842
1400000US17031010600,Illinois,Cook County,17031010600,2017,40576,1041,221700,0.47001741726797713,0.554389721627409
1400000US17031020400,Illinois,Cook County,17031020400,2017,59705,1151,242100,0.4416445623342175,0.5045366169799093
1400000US17031031000,Illinois,Cook County,17031031000,2017,72964,1404,410100,0.5822015725518227,0.694792973651192
1400000US17031040300,Illinois,Cook County,17031040300,2017,96369,1545,372900,0.544408945686901,0.6113013698630136
1400000US17031050600,Illinois,Cook County,17031050600,2017,104955,1862,463500,0.6884452510586812,0.8426773455377574
1400000US17031060500,Illinois,Cook County,17031060500,2017,41818,1000,679200,0.608355091383812,0.5177865612648221
1400000US17031060900,Illinois,Cook County,17031060900,2017,57305,1369,230600,0.6364298724954462,0.7448299435993847
1400000US17031061800,Illinois,Cook County,17031061800,2017,65469,1326,325700,0.5683297180043384,0.7604519774011299
1400000US17031062300,Illinois,Cook County,17031062300,2017,136250,2250,718800,0.6508071367884452,0.908130081300813
1400000US17031070400,Illinois,Cook County,17031070400,2017,90125,1633,574300,0.6412577417818008,0.7069332199064228
1400000US17031070600,Illinois,Cook County,17031070600,2017,151250,2588,659000,0.6263529411764706,0.9133971291866029
1400000US17031071300,Illinois,Cook County,17031071300,2017,103571,1953,713800,0.7048064653339005,0.9558823529411765
1400000US17031080300,Illinois,Cook County,17031080300,2017,117687,1999,428900,0.7180702732849972,0.8937691521961185
1400000US17031081600,Illinois,Cook County,17031081600,2017,103060,2124,397500,0.7954048140043763,0.8917558212712398
1400000US17031081800,Illinois,Cook County,17031081800,2017,116705,2192,440600,0.7195904436860068,0.9186418962203715
1400000US17031081900,Illinois,Cook County,17031081900,2017,139063,2288,575600,0.5141342756183745,0.6797202797202797
1400000US17031611900,Illinois,Cook County,17031611900,2017,25231,872,155800,0.17883211678832117,0.06861755802219979
1400000US17031590600,Illinois,Cook County,17031590600,2017,39005,967,171300,0.24044069993519118,0.211441647597254
1400000US17031600700,Illinois,Cook County,17031600700,2017,32301,1070,290700,0.2972972972972973,0.29227166276346606
1400000US17031222200,Illinois,Cook County,17031222200,2017,130990,2063,534100,0.6228253305497564,0.8559950556242274
1400000US17031222500,Illinois,Cook County,17031222500,2017,58000,1292,282600,0.43487621097954793,0.4203767123287671
1400000US17031222800,Illinois,Cook County,17031222800,2017,40435,982,237000,0.31880733944954126,0.39965095986038396
1400000US17031230700,Illinois,Cook County,17031230700,2017,39298,1116,144500,0.15971107544141253,0.16826060968320383
1400000US17031240200,Illinois,Cook County,17031240200,2017,124545,2073,647300,0.6969964664310954,0.7479182437547313
1400000US17031241400,Illinois,Cook County,17031241400,2017,101480,2075,514900,0.7477272727272727,0.811949069539667
1400000US17031242400,Illinois,Cook County,17031242400,2017,77311,1450,428400,0.515609756097561,0.6983993260320135
1400000US17031243100,Illinois,Cook County,17031243100,2017,101458,1741,382000,0.5356633380884451,0.6125202374527793
1400000US17031242700,Illinois,Cook County,17031242700,2017,31375,1082,298600,0.36,0.42011354420113545
1400000US17031242500,Illinois,Cook County,17031242500,2017,64167,1333,365900,0.5693160813308688,0.5878161738510865
1400000US17031242600,Illinois,Cook County,17031242600,2017,56314,1205,395600,0.43708053691275167,0.5577412635963898
1400000US17031243300,Illinois,Cook County,17031243300,2017,76339,1477,401900,0.5574162679425837,0.6412763767370047
1400000US17031250300,Illinois,Cook County,17031250300,2017,31551,1063,174500,0.21223209618400418,0.23969631236442515
1400000US17031251500,Illinois,Cook County,17031251500,2017,21567,947,144400,0.14981818181818182,0.15049797122832903
1400000US17031251900,Illinois,Cook County,17031251900,2017,20092,913,119300,0.20684292379471228,0.16666666666666666
1400000US17031821101,Illinois,Cook County,17031821101,2017,64917,1064,173300,0.1742383752004276,0.2132669983416252
1400000US17031820202,Illinois,Cook County,17031820202,2017,48882,879,123200,0.21880544056771142,0.2774617067833698
1400000US17031820300,Illinois,Cook County,17031820300,2017,56859,1058,170900,0.17310140008485364,0.19846050870147255
1400000US17031821102,Illinois,Cook County,17031821102,2017,60977,1239,194500,0.21014113957135389,0.2950108459869848
1400000US17031821300,Illinois,Cook County,17031821300,2017,42799,834,94600,0.18188884570540226,0.23271242663944883
1400000US17031260500,Illinois,Cook County,17031260500,2017,29545,1099,151900,0.09821428571428571,0.10222672064777327
1400000US17031805107,Illinois,Cook County,17031805107,2017,50713,1079,147700,0.25181208053691273,0.34349030470914127
1400000US17031690300,Illinois,Cook County,17031690300,2017,19904,716,-666666666,0.11969696969696969,0.14202476329206118
1400000US17031691500,Illinois,Cook County,17031691500,2017,20027,849,98500,0.27697841726618705,0.18297533810660302
1400000US17031710100,Illinois,Cook County,17031710100,2017,15524,686,113500,0.22658610271903323,0.17893217893217894
1400000US17031720100,Illinois,Cook County,17031720100,2017,133636,1678,386600,0.6119016817593791,0.7394366197183099
1400000US17031720200,Illinois,Cook County,17031720200,2017,63295,978,254000,0.5128852956038403,0.5313977042538826
1400000US17031720400,Illinois,Cook County,17031720400,2017,95481,1556,241900,0.3877551020408163,0.5477272727272727
1400000US17031720700,Illinois,Cook County,17031720700,2017,61438,1062,263400,0.44341372912801486,0.5834035383319293
1400000US17031140400,Illinois,Cook County,17031140400,2017,73906,1102,298400,0.3606837606837607,0.4307400379506641
1400000US17031140800,Illinois,Cook County,17031140800,2017,69545,1207,466700,0.4594140249759846,0.5190291262135922
1400000US17031150200,Illinois,Cook County,17031150200,2017,64545,1154,325200,0.34280559314388814,0.44259451959764134
1400000US17031160700,Illinois,Cook County,17031160700,2017,65281,1376,288300,0.3575159605339524,0.4470165635601676
1400000US17031161000,Illinois,Cook County,17031161000,2017,73342,1423,482700,0.4790575916230366,0.5366548042704626
1400000US17031170300,Illinois,Cook County,17031170300,2017,59554,1109,227300,0.3178784685634001,0.40878469415251956
1400000US17031170500,Illinois,Cook County,17031170500,2017,78650,1291,236300,0.355601233299075,0.3463587921847247
1400000US17031171000,Illinois,Cook County,17031171000,2017,67308,1044,261500,0.2934950955085183,0.28993756885787736
1400000US17031812600,Illinois,Cook County,17031812600,2017,56369,1124,308700,0.5822854018589393,0.741082668904742
1400000US17031813000,Illinois,Cook County,17031813000,2017,102344,1675,370600,0.6148111332007953,0.708251085669167
1400000US17031814200,Illinois,Cook County,17031814200,2017,37432,893,133800,0.07774337805297557,0.12062256809338522
1400000US17031811701,Illinois,Cook County,17031811701,2017,50693,794,168900,0.09086161879895562,0.25407608695652173
1400000US17031816200,Illinois,Cook County,17031816200,2017,58000,1037,218700,0.2698412698412698,0.34885439763488546
1400000US17031813900,Illinois,Cook County,17031813900,2017,40869,992,123200,0.11521954440409377,0.09345300950369588
1400000US17031814600,Illinois,Cook County,17031814600,2017,61078,1069,162900,0.3018504240555127,0.2442022911427773
1400000US17031815200,Illinois,Cook County,17031815200,2017,58529,951,161900,0.2198952879581152,0.2632214440956291
1400000US17031816401,Illinois,Cook County,17031816401,2017,48232,1009,175000,0.09087694483734088,0.1319507063420499
1400000US17031816800,Illinois,Cook County,17031816800,2017,60491,1332,172100,0.29209748892171344,0.35382619974059665
1400000US17031816900,Illinois,Cook County,17031816900,2017,56533,1225,115600,0.2499134648667359,0.2910225115269867
1400000US17031351100,Illinois,Cook County,17031351100,2017,10825,417,212500,0.3137254901960784,0.21553398058252426
1400000US17031380200,Illinois,Cook County,17031380200,2017,20536,755,-666666666,0.375,0.3302448709463931
1400000US17031381900,Illinois,Cook County,17031381900,2017,39400,1121,190800,0.4647887323943662,0.3942857142857143
1400000US17031411100,Illinois,Cook County,17031411100,2017,108750,1487,450000,0.8466838931955211,0.9570135746606335
1400000US17031420200,Illinois,Cook County,17031420200,2017,32303,1094,150700,0.5094339622641509,0.5507411630558723
1400000US17031080400,Illinois,Cook County,17031080400,2017,30625,873,593400,0.42633382280959375,0.5621642363775902
1400000US17031080100,Illinois,Cook County,17031080100,2017,118500,1835,554500,0.6863543788187373,0.8527027027027027
1400000US17031071600,Illinois,Cook County,17031071600,2017,120240,2124,799600,0.7744270205066345,0.816006600660066
1400000US17031071800,Illinois,Cook County,17031071800,2017,149028,2464,710800,0.6800766283524904,0.8436417615042059
1400000US17031081300,Illinois,Cook County,17031081300,2017,85938,1771,389100,0.7801161103047896,0.8483823218439417
1400000US17031100200,Illinois,Cook County,17031100200,2017,70549,1051,306500,0.3384779137839276,0.3912129894937918
1400000US17031100300,Illinois,Cook County,17031100300,2017,73558,1509,355300,0.4103641456582633,0.45942028985507244
1400000US17031120400,Illinois,Cook County,17031120400,2017,82167,1458,341800,0.39212423738214086,0.458102766798419
1400000US17031150300,Illinois,Cook County,17031150300,2017,74106,1214,314000,0.39168646080760094,0.4625644673661746
